BI00B32AF    @TTB208D       20220811181B0911741              CAVSAS 0.3X3 GY          CCN000003750000003750FN00000000020220801000003750NNE   20220719131655    1W    00000025000002843000000000032AF    HBYHVTB 000000000000UX427001
BI00B32DE    TT2083         20220721180D0203975              AVSSH 0.5F Y/R           CCN000001500000001500FN00000000020220801000001500NNM22 20220719120259    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VT227060
BI00B32DE    TT208D         2022072118007704160              AVSS 1.25F G             CCN000005600000005600FN00000000020220801000005600NNE20 20220719120259    1W    00000080000001389000000000032DE    TVYEV-TV000000000000VS227028
BI00B32DE    TT208D         20220721180D0203949              AVSSH 0.5F W/L           CCN000004500000004500FN00000000020220801000004500NNE20 20220719120259    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VS227014
BI00B32DE    TT208D         20220721180D0203975              AVSSH 0.5F Y/R           CCN000003000000003000FN00000000020220801000003000NNE20 20220719120259    1W    00000150000000689000000000032DE    TVYEV-TV000000000000VS227015
BI00B32DE    TT208D         20220721180D0204149              AVSSH 1.25F W/L          CCN000006400000006400FN00000000020220801000006400NNE20 20220719120259    1W    00000080000001458000000000032DE    TVYEV-TV000000000000VS227021
BI00B32DE    TT208E         2022072118007704143              AVSS 1.25F W/B           CCN000002400000002400FN00000000020220801000002400NNE20 20220719120259    1W    00000080000001389000000000032DE    TVYEV-TV000000000000VX227048
BI00B32DE    TT208E         20220721180D0204030              AVSSH 0.75F B            CCN000001000000001000FN00000000020220801000001000NNE20 20220719120259    1W    00000100000000934000000000032DE    TVYEV-TV000000000000VX227029
BI00A32DJ    GHT2209-1      20220721180D0204092              AVSSH 0.75F V            CCN000002000000001000FN00000000020220601000001000NNM20 20220719154536    1W    00000100000000934000000000032DJ    RBYIPLRB000000000000XH227013
BI00B32DJ    GHT2209-1      20220727180D0204092              AVSSH 0.75F V            CCN000001000000001000FN00000000020220601000001000NNM00 20220719145444    1W    00000100000000934000000000032DJ    RBYIPLRB000000000000XH227013
BI00B32E2    @WY209A        20220803181E50016ZZ              AVSSCS-S 0.5FX2 DGY/R    CCN000000300000000300FN00000000020220901000000300NNE   20220719133712    1W    00000030000003096000000000032E2    SPYSE   000000000000KX327001
BI00B32P8    TAPAW-2095     2022083118007704061              AVSS 0.75F LG            CCN000002000000002000FN00000000020220901000002000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT328198
BI00B32P8    TAPAW-2092     2022081018007704009              AVSS 0.75F LG/R          CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT427171
BI00B32P8    TAPAW-2093     2022081718007704009              AVSS 0.75F LG/R          CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT128189
BI00B32P8    TAPAW-2094     2022082418007704009              AVSS 0.75F LG/R          CCN000002000000002000FN00000000020220901000002000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT228196
BI00B32P8    TAPAW-2095     2022083118007704009              AVSS 0.75F LG/R          CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT328199
BI00B32P8    TAPAW-2092     2022081018007704052              AVSS 0.75F P             CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT427172
BI00B32P8    TAPAW-2093     2022081718007704052              AVSS 0.75F P             CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT128190
BI00B32P8    TAPAW-2094     2022082418007704052              AVSS 0.75F P             CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT228197
BI00B32P8    TAPAW-2095     2022083118007704052              AVSS 0.75F P             CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT328200
BI00B32P8    TAPAW-2094     20220824180077040H2              AVSS 0.75F P/G           CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT228198
BI00B32P8    TAPAW-2095     20220831180077040H2              AVSS 0.75F P/G           CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT328201
BI00B32P8    TAPAW-2091     2022080318007704050              AVSS 0.75F R             CCN000004000000004000FN00000000020220901000004000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT327146
BI00B32P8    TAPAW-2092     2022081018007704050              AVSS 0.75F R             CCN000011000000011000FN00000000020220901000011000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT427173
BI00B32P8    TAPAW-2093     2022081718007704050              AVSS 0.75F R             CCN000010000000010000FN00000000020220901000010000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT128191
BI00B32P8    TAPAW-2094     2022082418007704050              AVSS 0.75F R             CCN000011000000011000FN00000000020220901000011000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT228199
BI00B32P8    TAPAW-2095     2022083118007704050              AVSS 0.75F R             CCN000011000000011000FN00000000020220901000011000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT328202
BI00B32P8    TAPAW-2091     2022080318007704053              AVSS 0.75F R/B           CCN000007000000007000FN00000000020220901000007000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT327147
BI00B32P8    TAPAW-2092     2022081018007704053              AVSS 0.75F R/B           CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT427174
BI00B32P8    TAPAW-2093     2022081718007704053              AVSS 0.75F R/B           CCN000002000000002000FN00000000020220901000002000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT128192
BI00B32P8    TAPAW-2094     2022082418007704053              AVSS 0.75F R/B           CCN000002000000002000FN00000000020220901000002000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT228200
BI00B32P8    TAPAW-2095     2022083118007704053              AVSS 0.75F R/B           CCN000002000000002000FN00000000020220901000002000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT328203
BI00B32P8    TAPAW-2091     2022080318007704056              AVSS 0.75F R/G           CCN000005000000005000FN00000000020220901000005000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT327148
BI00B32P8    TAPAW-2092     2022081018007704056              AVSS 0.75F R/G           CCN000005000000005000FN00000000020220901000005000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT427175
BI00B32P8    TAPAW-2093     2022081718007704056              AVSS 0.75F R/G           CCN000004000000004000FN00000000020220901000004000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT128193
BI00B32P8    TAPAW-2094     2022082418007704056              AVSS 0.75F R/G           CCN000004000000004000FN00000000020220901000004000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT228201
BI00B32P8    TAPAW-2095     2022083118007704056              AVSS 0.75F R/G           CCN000004000000004000FN00000000020220901000004000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT328204
BI00B32P8    TAPAW-2091     2022080318007704059              AVSS 0.75F R/L           CCN000011000000011000FN00000000020220901000011000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT327149
BI00B32P8    TAPAW-2092     2022081018007704059              AVSS 0.75F R/L           CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT427176
BI00B32P8    TAPAW-2093     2022081718007704059              AVSS 0.75F R/L           CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT128194
BI00B32P8    TAPAW-2094     2022082418007704059              AVSS 0.75F R/L           CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT228202
BI00B32P8    TAPAW-2095     2022083118007704059              AVSS 0.75F R/L           CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT328205
BI00B32P8    TAPAW-2091     2022080318007704054              AVSS 0.75F R/W           CCN000005000000005000FN00000000020220901000005000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT327150
BI00B32P8    TAPAW-2092     2022081018007704054              AVSS 0.75F R/W           CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT427177
BI00B32P8    TAPAW-2093     2022081718007704054              AVSS 0.75F R/W           CCN000005000000005000FN00000000020220901000005000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT128195
BI00B32P8    TAPAW-2094     2022082418007704054              AVSS 0.75F R/W           CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT228203
BI00B32P8    TAPAW-2095     2022083118007704054              AVSS 0.75F R/W           CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT328206
BI00B32P8    TAPAW-2091     2022080318007704057              AVSS 0.75F R/Y           CCN000010000000010000FN00000000020220901000010000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT327151
BI00B32P8    TAPAW-2092     2022081018007704057              AVSS 0.75F R/Y           CCN000008000000008000FN00000000020220901000008000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT427178
BI00B32P8    TAPAW-2093     2022081718007704057              AVSS 0.75F R/Y           CCN000008000000008000FN00000000020220901000008000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT128196
BI00B32P8    TAPAW-2094     2022082418007704057              AVSS 0.75F R/Y           CCN000008000000008000FN00000000020220901000008000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT228204
BI00B32P8    TAPAW-2095     2022083118007704057              AVSS 0.75F R/Y           CCN000008000000008000FN00000000020220901000008000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT328207
BI00B32P8    TAPAW-2092     2022081018007704092              AVSS 0.75F V             CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT427179
BI00B32P8    TAPAW-2093     2022081718007704092              AVSS 0.75F V             CCN000005000000005000FN00000000020220901000005000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT128197
BI00B32P8    TAPAW-2094     2022082418007704092              AVSS 0.75F V             CCN000004000000004000FN00000000020220901000004000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT228205
BI00B32P8    TAPAW-2095     2022083118007704092              AVSS 0.75F V             CCN000005000000005000FN00000000020220901000005000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT328208
BI00B32P8    TAPAW-2091     20220803180077040G9              AVSS 0.75F V/G           CCN000007000000007000FN00000000020220901000007000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT327152
BI00B32P8    TAPAW-2092     20220810180077040G9              AVSS 0.75F V/G           CCN000005000000005000FN00000000020220901000005000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT427180
BI00B32P8    TAPAW-2093     20220817180077040G9              AVSS 0.75F V/G           CCN000005000000005000FN00000000020220901000005000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT128198
BI00B32P8    TAPAW-2094     20220824180077040G9              AVSS 0.75F V/G           CCN000005000000005000FN00000000020220901000005000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT228206
BI00B32P8    TAPAW-2095     20220831180077040G9              AVSS 0.75F V/G           CCN000005000000005000FN00000000020220901000005000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT328209
BI00B32P8    TAPAW-2091     20220803180077040F7              AVSS 0.75F V/Y           CCN000004000000004000FN00000000020220901000004000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT327153
BI00B32P8    TAPAW-2092     20220810180077040F7              AVSS 0.75F V/Y           CCN000004000000004000FN00000000020220901000004000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT427181
BI00B32P8    TAPAW-2093     20220817180077040F7              AVSS 0.75F V/Y           CCN000004000000004000FN00000000020220901000004000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT128199
BI00B32P8    TAPAW-2094     20220824180077040F7              AVSS 0.75F V/Y           CCN000004000000004000FN00000000020220901000004000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT228207
BI00B32P8    TAPAW-2095     20220831180077040F7              AVSS 0.75F V/Y           CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT328210
BI00B32P8    TAPAW-2091     2022080318007704040              AVSS 0.75F W             CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT327154
BI00B32P8    TAPAW-2092     2022081018007704040              AVSS 0.75F W             CCN000008000000008000FN00000000020220901000008000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT427182
BI00B32P8    TAPAW-2093     2022081718007704040              AVSS 0.75F W             CCN000008000000008000FN00000000020220901000008000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT128200
BI00B32P8    TAPAW-2094     2022082418007704040              AVSS 0.75F W             CCN000008000000008000FN00000000020220901000008000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT228208
BI00B32P8    TAPAW-2095     2022083118007704040              AVSS 0.75F W             CCN000008000000008000FN00000000020220901000008000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT328211
BI00B32P8    TAPAW-2094     2022082418007704046              AVSS 0.75F W/G           CCN000002000000002000FN00000000020220901000002000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT228209
BI00B32P8    TAPAW-2095     2022083118007704046              AVSS 0.75F W/G           CCN000002000000002000FN00000000020220901000002000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT328212
BI00B32P8    TAPAW-2091     2022080318007704049              AVSS 0.75F W/L           CCN000003000000003000FN00000000020220901000003000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT327155
BI00B32P8    TAPAW-2092     2022081018007704049              AVSS 0.75F W/L           CCN000005000000005000FN00000000020220901000005000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT427183
BI00B32P8    TAPAW-2093     2022081718007704049              AVSS 0.75F W/L           CCN000005000000005000FN00000000020220901000005000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT128201
BI00B32P8    TAPAW-2094     2022082418007704049              AVSS 0.75F W/L           CCN000005000000005000FN00000000020220901000005000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT228210
BI00B32P8    TAPAW-2095     2022083118007704049              AVSS 0.75F W/L           CCN000006000000006000FN00000000020220901000006000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT328213
BI00B32P8    TAPAW-2091     2022080318007704045              AVSS 0.75F W/R           CCN000001000000001000FN00000000020220901000001000NNM   20220719143334    1W    00000100000000943000000000032P8    YIYTM   000000000000YT327156
